model,channel,edge_row,root_family_id,p_anchor,s_component_canonical,s_independent_character,derived_character,heldout_case_id,n_other_edges,n_other_distinct_s_contexts,baseline_predicted_character,baseline_true_rank,baseline_true_cosine,offset_predicted_character,offset_true_rank,offset_true_cosine,candidate_count,support_threshold,baseline_top1,baseline_top5,baseline_top10,baseline_reciprocal_rank,baseline_percentile_rank,offset_top1,offset_top5,offset_top10,offset_reciprocal_rank,offset_percentile_rank,rank_change,top1_rescued,top1_lost,top5_rescued,top5_lost,top10_rescued,top10_lost
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00481,ROOT-4EA5,亥,口,口,咳,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00481,11,11,牙,366,0.4552004039287567,牙,588,0.4432546496391296,6039,3,0,0,0,0.0027322404371584,0.9395495197085127,0,0,0,0.0017006802721088,0.9027823782709506,-222,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00482,ROOT-4EA5,亥,土,土,垓,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00482,11,11,泥,1527,0.5021295547485352,泥,1522,0.4986647963523865,6039,3,0,0,0,0.0006548788474132,0.7472673070553164,0,0,0,0.0006570302233902,0.7480953958264326,5,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00483,ROOT-4EA5,亥,子,子,孩,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00483,11,11,戌,4705,0.3908509612083435,戌,4574,0.3890649974346161,6039,3,0,0,0,0.0002125398512221,0.2209340841338191,0,0,0,0.0002186270222999,0.2426300099370653,131,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00484,ROOT-4EA5,亥,木,木,核,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00484,11,11,樹,83,0.6111998558044434,樹,73,0.6089710593223572,6039,3,0,0,0,0.0120481927710843,0.9864193441536931,0,0,0,0.0136986301369863,0.9880755216959258,10,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00485,ROOT-4EA5,亥,欠,欠,欬,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00485,11,11,哈,137,0.5663026571273804,哈,134,0.5620089173316956,6039,3,0,0,0,0.0072992700729927,0.9774759854256376,0,0,0,0.0074626865671641,0.9779728386883074,3,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00489,ROOT-4EA5,亥,言,言,該,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00489,11,11,語,783,0.5521242022514343,語,915,0.537248432636261,6039,3,0,0,0,0.0012771392081736,0.8704869161974164,0,0,0,0.0010928961748633,0.848625372639947,-132,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00490,ROOT-4EA5,亥,門,門,閡,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00490,11,11,栓,95,0.5129557847976685,栓,75,0.5182210803031921,6039,3,0,0,0,0.0105263157894736,0.9844319311030142,0,0,0,0.0133333333333333,0.9877442861874792,20,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00492,ROOT-4EA5,亥,頁,頁,頦,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00492,11,11,籍,845,0.5142512321472168,籍,706,0.5117783546447754,6039,3,0,0,0,0.0011834319526627,0.8602186154355747,0,0,0,0.0014164305949008,0.8832394832726068,139,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00493,ROOT-4EA5,亥,馬,馬,駭,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00493,11,11,犀,733,0.3014582991600036,犀,453,0.3304995596408844,6039,3,0,0,0,0.0013642564802182,0.878767803908579,0,0,0,0.0022075055187637,0.9251407750910896,280,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00494,ROOT-4EA5,亥,骨,骨,骸,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00494,11,11,冇,476,0.4869416952133178,冇,2421,0.4255732595920563,6039,3,0,0,0,0.0021008403361344,0.921331566743955,0,0,0,0.0004130524576621,0.5992050347797284,-1945,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00747,ROOT-5143,元,氵,水,沅,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00747,6,6,礬,219,0.5748770236968994,礬,91,0.543877363204956,6039,3,0,0,0,0.0045662100456621,0.9638953295793308,0,0,0,0.0109890109890109,0.9850944021199072,128,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00748,ROOT-5143,元,王,玉,玩,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00748,7,6,砥,4886,0.4027161598205566,砥,5629,0.3072441518306732,6039,3,0,0,0,0.0002046663937781,0.1909572706194103,0,0,0,0.0001776514478593,0.0679032792315336,-743,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00749,ROOT-5143,元,習,習,翫,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00749,7,6,勞,1551,0.4743722677230835,勞,1274,0.4055154919624328,6039,3,0,0,0,0.0006447453255963,0.7432924809539583,0,0,0,0.0007849293563579,0.7891685988737993,277,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00754,ROOT-5143,元,頁,頁,頑,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00754,7,6,籍,1055,0.5025743246078491,籍,1859,0.3893312215805053,6039,3,0,0,0,0.0009478672985781,0.8254388870486916,0,0,0,0.0005379236148466,0.6922822126531964,-804,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00755,ROOT-5143,元,黽,黽,黿,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00755,7,6,擻,5742,0.2588755786418915,擻,5618,0.2368674874305725,6039,3,0,0,0,0.0001741553465691,0.049188473004306,0,0,0,0.0001779992880028,0.0697250745279893,124,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00807,ROOT-5303,曷,亻,人,偈,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00807,13,13,俊,1100,0.4823099672794342,俊,638,0.4979642927646637,6039,3,0,0,0,0.0009090909090909,0.8179860881086453,0,0,0,0.0015673981191222,0.894501490559788,462,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00808,ROOT-5303,曷,口,口,喝,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00808,13,13,牙,385,0.4529561102390289,齒,502,0.4410258531570434,6039,3,0,0,0,0.0025974025974025,0.9364027823782708,0,0,0,0.0019920318725099,0.9170255051341504,-117,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00810,ROOT-5303,曷,忄,心,愒,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00810,13,13,脾,2573,0.4079229831695556,脾,1279,0.4446647465229034,6039,3,0,0,0,0.0003886513797123,0.574031136137794,0,0,0,0.0007818608287724,0.788340510102683,1294,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00811,ROOT-5303,曷,扌,手,揭,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00811,13,13,臂,40,0.6190739870071411,肢,46,0.602104127407074,6039,3,0,0,0,0.025,0.9935409075852932,0,0,0,0.0217391304347826,0.9925472010599536,-6,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00815,ROOT-5303,曷,欠,欠,歇,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00815,13,13,哈,592,0.5144064426422119,哈,314,0.5294061899185181,6039,3,0,0,0,0.0016891891891891,0.9021199072540576,0,0,0,0.0031847133757961,0.948161642928122,278,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00817,ROOT-5303,曷,氵,水,渴,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00817,13,13,礬,122,0.5967614054679871,鹽,164,0.5735993981361389,6039,3,0,0,0,0.0081967213114754,0.9799602517389864,0,0,0,0.0060975609756097,0.9730043060616098,-42,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00819,ROOT-5303,曷,石,石,碣,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00819,13,13,合,3285,0.4330622553825378,合,3940,0.3784380257129669,6039,3,0,0,0,0.0003044140030441,0.456111295130838,0,0,0,0.0002538071065989,0.3476316661146075,-655,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00821,ROOT-5303,曷,立,立,竭,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00821,13,13,屹,4084,0.4780349731445312,屹,3970,0.4520763158798218,6039,3,0,0,0,0.0002448579823702,0.323782709506459,0,0,0,0.0002518891687657,0.3426631334879099,114,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00822,ROOT-5303,曷,羊,羊,羯,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00822,13,13,瑞,5997,0.1441367864608764,瑞,5965,0.1404736638069152,6039,3,0,0,0,0.0001667500416875,0.0069559456773765,0,0,0,0.0001676445934618,0.0122557138125206,32,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00827,ROOT-5303,曷,衤,衣,褐,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00827,13,13,被,43,0.6567059755325317,被,31,0.6629130840301514,6039,3,0,0,0,0.0232558139534883,0.9930440543226234,0,0,0,0.032258064516129,0.9950314673733024,12,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-00828,ROOT-5303,曷,言,言,謁,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-00828,13,13,語,364,0.5923235416412354,語,418,0.5795556306838989,6039,3,0,0,0,0.0027472527472527,0.9398807552169592,0,0,0,0.0023923444976076,0.9309373964889036,-54,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02217,ROOT-572D,圭,亻,人,佳,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02217,15,15,俊,1332,0.4743468463420868,俊,674,0.485247790813446,6039,3,0,0,0,0.0007507507507507,0.7795627691288506,0,0,0,0.0014836795252225,0.8885392514077509,658,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02219,ROOT-572D,圭,卜,卜,卦,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02219,15,15,兆,9,0.6058785915374756,兆,13,0.5166307091712952,6039,3,0,0,1,0.1111111111111111,0.998675057966214,0,0,0,0.0769230769230769,0.9980125869493208,-4,0,0,0,0,0,1
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02226,ROOT-572D,圭,口,口,哇,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02226,15,15,牙,311,0.4622224867343902,牙,343,0.4367652535438537,6039,3,0,0,0,0.0032154340836012,0.9486584961907916,0,0,0,0.0029154518950437,0.9433587280556476,-32,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02227,ROOT-572D,圭,大,大,奎,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02227,15,15,品,5746,0.2971660494804382,小,5772,0.2658412456512451,6039,3,0,0,0,0.0001740341106856,0.048526001987413,0,0,0,0.0001732501732501,0.0442199403776084,-26,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02229,ROOT-572D,圭,女,女,娃,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02229,15,15,雄,4468,0.4058691561222076,雄,3654,0.4029749035835266,6039,3,0,0,0,0.0002238137869292,0.26018549188473,0,0,0,0.0002736726874657,0.3949983438224578,814,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02230,ROOT-572D,圭,心,心,恚,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02230,15,15,脾,3648,0.3805005252361297,脾,3679,0.3624694943428039,6039,3,0,0,0,0.0002741228070175,0.3959920503477973,0,0,0,0.000271812992661,0.3908578999668765,-31,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02232,ROOT-572D,圭,木,木,桂,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02232,15,15,樹,4303,0.3844920098781585,草,4053,0.3908781707286834,6039,3,0,0,0,0.0002323960027887,0.2875124213315667,0,0,0,0.000246730816679,0.3289168598873799,250,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02236,ROOT-572D,圭,王,玉,珪,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02236,15,15,砥,5202,0.3811723589897156,砥,5340,0.3385453522205353,6039,3,0,0,0,0.0001922337562475,0.1386220602848625,0,0,0,0.0001872659176029,0.1157668102020537,-138,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02237,ROOT-572D,圭,田,田,畦,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02237,15,15,佃,35,0.6475101709365845,佃,35,0.6168612837791443,6039,3,0,0,0,0.0285714285714285,0.9943689963564094,0,0,0,0.0285714285714285,0.9943689963564094,0,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02243,ROOT-572D,圭,虫,虫,蛙,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02243,15,15,虺,54,0.5221760869026184,虺,310,0.426609456539154,6039,3,0,0,0,0.0185185185185185,0.9912222590261676,0,0,0,0.0032258064516129,0.9488241139450148,-256,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02244,ROOT-572D,圭,行,行,街,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02244,15,15,序,2864,0.4467902481555938,侖,2703,0.3949043452739715,6039,3,0,0,0,0.0003491620111731,0.5258363696588274,0,0,0,0.0003699593044765,0.5525008280887711,161,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02248,ROOT-572D,圭,門,門,閨,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02248,15,15,栓,2891,0.3509305715560913,栓,2685,0.3400152027606964,6039,3,0,0,0,0.0003459010722933,0.5213646902947996,0,0,0,0.0003724394785847,0.5554819476647896,206,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02249,ROOT-572D,圭,革,革,鞋,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02249,15,15,韋,3381,0.4611349999904632,韋,4538,0.3949008584022522,6039,3,0,0,0,0.0002957704821058,0.4402119907254057,0,0,0,0.000220361392684,0.2485922490891023,-1157,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02266,ROOT-582F,堯,亻,人,僥,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02266,12,12,俊,657,0.4996873438358307,睿,337,0.5130582451820374,6039,3,0,0,0,0.0015220700152207,0.8913547532295462,0,0,0,0.0029673590504451,0.944352434580987,320,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02268,ROOT-582F,堯,女,女,嬈,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02268,12,12,雄,3053,0.4511675238609314,雄,2245,0.460168719291687,6039,3,0,0,0,0.0003275466754012,0.4945346141106327,0,0,0,0.0004454342984409,0.6283537595230209,808,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02270,ROOT-582F,堯,扌,手,撓,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02270,12,12,臂,3749,0.402625024318695,舉,2216,0.4284493327140808,6039,3,0,0,0,0.0002667377967457,0.3792646571712488,0,0,0,0.0004512635379061,0.6331566743954953,1533,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02271,ROOT-582F,堯,日,日,曉,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02271,12,12,昀,628,0.5900428295135498,昀,517,0.5982360243797302,6039,3,0,0,0,0.001592356687898,0.8961576681020206,0,0,0,0.0019342359767891,0.9145412388208016,111,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02272,ROOT-582F,堯,木,木,橈,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02272,12,12,樹,4710,0.3684623837471008,草,4972,0.3612582683563232,6039,3,0,0,0,0.000212314225053,0.2201059953627029,0,0,0,0.0002011263073209,0.1767141437562106,-262,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02273,ROOT-582F,堯,氵,水,澆,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02273,12,12,礬,210,0.576108992099762,礬,97,0.585077166557312,6039,3,0,0,0,0.0047619047619047,0.9653858893673402,0,0,0,0.0103092783505154,0.9841006955945676,113,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02274,ROOT-582F,堯,火,火,燒,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02274,12,12,燄,19,0.6965739727020264,燄,11,0.702025294303894,6039,3,0,0,0,0.0526315789473684,0.9970188804239816,0,0,0,0.0909090909090909,0.9983438224577674,8,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02277,ROOT-582F,堯,糸,糸,繞,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02277,12,12,緬,516,0.5746673345565796,緬,641,0.5144563913345337,6039,3,0,0,0,0.001937984496124,0.9147068565750248,0,0,0,0.0015600624024961,0.8940046372971182,-125,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02278,ROOT-582F,堯,羽,羽,翹,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02278,12,12,翮,4004,0.4344496428966522,翮,3193,0.4490067958831787,6039,3,0,0,0,0.0002497502497502,0.3370321298443193,0,0,0,0.0003131850923896,0.4713481285193772,811,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02281,ROOT-582F,堯,虫,虫,蟯,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02281,12,12,虺,122,0.5011090040206909,虺,1378,0.3772951960563659,6039,3,0,0,0,0.0081967213114754,0.9799602517389864,0,0,0,0.0007256894049346,0.771944352434581,-1256,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02285,ROOT-582F,堯,釒,金,鐃,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02285,12,12,銀,4617,0.3490894138813019,銀,4918,0.3291312456130981,6039,3,0,0,0,0.0002165908598657,0.2355084465054654,0,0,0,0.0002033346888979,0.1856575024842662,-301,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02287,ROOT-582F,堯,飠,食,饒,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02287,12,12,膳,3214,0.4323331415653229,膳,1632,0.4715262055397033,6039,3,0,0,0,0.0003111387678904,0.467870155680689,0,0,0,0.0006127450980392,0.7298774428618748,1582,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-02288,ROOT-582F,堯,馬,馬,驍,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-02288,12,12,犀,1871,0.2515726387500763,犀,1242,0.2509831488132477,6039,3,0,0,0,0.0005344735435595,0.6902947996025174,0,0,0,0.000805152979066,0.7944683670089434,629,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03014,ROOT-382F,台,女,女,始,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03014,14,13,雄,4398,0.4084722101688385,雄,3608,0.4138709306716919,6039,3,0,0,0,0.0002273760800363,0.2717787346803577,0,0,0,0.0002771618625277,0.4026167605167273,790,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03015,ROOT-382F,台,心,心,怠,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03015,14,13,脾,4753,0.3480831980705261,脾,3574,0.420636773109436,6039,3,0,0,0,0.0002103934357248,0.212984431931103,0,0,0,0.0002797985450475,0.4082477641603179,1179,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03016,ROOT-382F,台,忄,心,怡,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03016,14,13,脾,2247,0.4157549142837524,脾,1636,0.4592702388763428,6039,3,0,0,0,0.0004450378282153,0.6280225240145744,0,0,0,0.0006112469437652,0.7292149718449819,611,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03018,ROOT-382F,台,歹,歹,殆,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03018,14,13,孬,60,0.6308062672615051,孬,80,0.5904029011726379,6039,3,0,0,0,0.0166666666666666,0.990228552500828,0,0,0,0.0125,0.986916197416363,-20,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03019,ROOT-382F,台,氵,水,治,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03019,14,13,礬,4196,0.4157806038856506,液,3860,0.4158512055873871,6039,3,0,0,0,0.0002383222116301,0.3052335210334548,0,0,0,0.0002590673575129,0.3608810864524677,336,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03023,ROOT-382F,台,竹,竹,笞,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03023,14,13,藤,1191,0.4273712635040283,藤,1136,0.4371713399887085,6039,3,0,0,0,0.0008396305625524,0.8029148724743292,0,0,0,0.0008802816901408,0.8120238489566082,55,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03024,ROOT-382F,台,糸,糸,紿,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03024,14,13,緬,3032,0.4598354995250702,緬,2254,0.4281263351440429,6039,3,0,0,0,0.00032981530343,0.4980125869493209,0,0,0,0.0004436557231588,0.6268631997350116,778,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03025,ROOT-382F,台,肉,肉,胎,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03025,14,13,髓,55,0.612027108669281,髓,152,0.5542445182800293,6039,3,0,0,0,0.0181818181818181,0.9910566412719444,0,0,0,0.006578947368421,0.9749917191122888,-97,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03028,ROOT-382F,台,貝,貝,貽,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03028,14,13,螺,2095,0.4235922992229461,蜊,2620,0.4190012812614441,6039,3,0,0,0,0.0004773269689737,0.6531964226565088,0,0,0,0.0003816793893129,0.5662471016893011,-525,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03031,ROOT-382F,台,風,風,颱,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03031,14,13,息,2338,0.4853333532810211,波,3286,0.4424867331981659,6039,3,0,0,0,0.0004277159965782,0.6129513083802584,0,0,0,0.0003043213633597,0.4559456773766147,-948,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03032,ROOT-382F,台,飠,食,飴,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03032,14,13,膳,333,0.5517876148223877,膳,1384,0.4765604734420776,6039,3,0,0,0,0.003003003003003,0.94501490559788,0,0,0,0.0007225433526011,0.7709506459092414,-1051,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03033,ROOT-382F,台,馬,馬,駘,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03033,14,13,犀,1438,0.2647801339626312,犀,1509,0.2555540204048157,6039,3,0,0,0,0.0006954102920723,0.7620072871811858,0,0,0,0.0006626905235255,0.7502484266313348,-71,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03085,ROOT-5E1D,帝,口,口,啻,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03085,3,3,牙,5122,0.294142484664917,齒,5788,0.2157828360795974,6039,3,0,0,0,0.0001952362358453,0.1518714806227227,0,0,0,0.0001727712508638,0.0415700563100364,-666,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03087,ROOT-5E1D,帝,口,口,啼,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03087,3,3,牙,2991,0.3499113917350769,齒,4674,0.2735165059566498,6039,3,0,0,0,0.0003343363423604,0.5048029148724743,0,0,0,0.0002139495079161,0.22606823451474,-1683,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03089,ROOT-5E1D,帝,糸,糸,締,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03089,4,3,緬,1551,0.5156142711639404,緬,3318,0.3568025529384613,6039,3,0,0,0,0.0006447453255963,0.7432924809539583,0,0,0,0.0003013863773357,0.4506459092414706,-1767,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03091,ROOT-5E1D,帝,言,言,諦,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03091,4,3,語,972,0.5410509705543518,語,1033,0.5067111253738403,6039,3,0,0,0,0.0010288065843621,0.8391851606492216,0,0,0,0.0009680542110358,0.8290824776416031,-61,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03092,ROOT-5E1D,帝,𧾷,足,蹄,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03092,4,3,忒,3225,0.454895943403244,忒,4211,0.341431587934494,6039,3,0,0,0,0.0003100775193798,0.4660483603842331,0,0,0,0.0002374732842555,0.3027492547201059,-986,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03943,ROOT-67EC,闌,木,木,欄,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03943,16,14,樹,1485,0.4616652429103851,樹,2717,0.4284623861312866,6039,3,0,0,0,0.0006734006734006,0.754223252732693,0,0,0,0.0003680529996319,0.5501821795296455,-1232,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03944,ROOT-67EC,闌,氵,水,瀾,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03944,16,14,礬,2200,0.4766717851161957,礬,3154,0.4225772619247436,6039,3,0,0,0,0.0004545454545454,0.6358065584630672,0,0,0,0.0003170577045022,0.4778072209340841,-954,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-03945,ROOT-67EC,闌,火,火,爛,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-03945,16,14,燄,1917,0.4862721562385559,燄,2437,0.4477238059043884,6039,3,0,0,0,0.0005216484089723,0.6826763829082478,0,0,0,0.0004103405826836,0.5965551507121564,-520,0,0,0,0,0,0
qwen3_0.6b_1024d,en_def_translated_cn_def,EDGE-04481,ROOT-9752,青,亻,人,倩,qwen3_0.6b_1024d__en_def_translated_cn_def__EDGE-04481,11,11,俊,754,0.4952806234359741,俊,244,0.4901500940322876,6039,3,0,0,0,0.0013262599469496,0.8752898310698907,0,0,0,0.0040983606557377,0.9597548857237496,510,0,0,0,0,0,0
