model,channel,edge_row,root_family_id,p_anchor,s_component_canonical,s_independent_character,derived_character,heldout_case_id,n_other_edges,n_other_distinct_s_contexts,baseline_predicted_character,baseline_true_rank,baseline_true_cosine,offset_predicted_character,offset_true_rank,offset_true_cosine,candidate_count,support_threshold,baseline_top1,baseline_top5,baseline_top10,baseline_reciprocal_rank,baseline_percentile_rank,offset_top1,offset_top5,offset_top10,offset_reciprocal_rank,offset_percentile_rank,rank_change,top1_rescued,top1_lost,top5_rescued,top5_lost,top10_rescued,top10_lost
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04431,ROOT-7384,玄,釒,金,鉉,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04431,7,7,貝,9126,0.4033930599689483,鐶,9103,0.4021258354187011,9152,3,0,0,0,0.0001095770326539,0.0028412195388481,0,0,0,0.0001098538943205,0.0053546060539831,23,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04438,ROOT-74DC,瓜,口,口,呱,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04438,8,8,闥,3987,0.5696609616279602,闥,1799,0.5816032290458679,9152,3,0,0,0,0.000250815149235,0.5644191891596546,0,0,0,0.0005558643690939,0.8035187411211889,2188,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04439,ROOT-74DC,瓜,子,子,孤,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04439,8,8,種,31,0.7022385001182556,種,26,0.6591037511825562,9152,3,0,0,0,0.032258064516129,0.9967216697628676,0,0,0,0.0384615384615384,0.9972680581357228,5,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04440,ROOT-74DC,孤,竹,竹,箛,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04440,8,8,笛,3458,0.5199317932128906,笛,4088,0.5298869609832764,9152,3,0,0,0,0.0002891844997108,0.6222270790077586,0,0,0,0.0002446183953033,0.5533821440279751,-630,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04441,ROOT-74DC,孤,艹,艸,菰,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04441,8,8,襾,125,0.6436916589736938,萹,69,0.6716169714927673,9152,3,0,0,0,0.008,0.9864495683531854,0,0,0,0.0144927536231884,0.9925691181291664,56,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04442,ROOT-74DC,瓜,弓,弓,弧,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04442,8,8,身,5,0.7734299302101135,弨,3,0.7796136736869812,9152,3,0,1,1,0.2,0.9995628893017156,0,1,1,0.3333333333333333,0.9997814446508578,2,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04444,ROOT-74DC,瓜,氵,水,泒,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04444,8,8,澆,8684,0.4005932807922363,澆,8780,0.3361305296421051,9152,3,0,0,0,0.000115154306771,0.0511419516992678,0,0,0,0.0001138952164009,0.0406512949404436,-96,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04445,ROOT-74DC,瓜,犭,犬,狐,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04445,8,8,羊,146,0.6190611720085144,獫,49,0.6261086463928223,9152,3,0,0,0,0.0068493150684931,0.9841547371871928,0,0,0,0.0204081632653061,0.994754671620588,97,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04446,ROOT-74DC,瓜,穴,穴,窊,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04446,8,8,玄,179,0.6181068420410156,堀,132,0.6411067247390747,9152,3,0,0,0,0.0055865921787709,0.9805485739263468,0,0,0,0.0075757575757575,0.985684624631188,47,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04447,ROOT-74DC,瓜,角,角,觚,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04447,8,8,牛,782,0.5637686252593994,房,922,0.5626629590988159,9152,3,0,0,0,0.0012787723785166,0.9146541361599824,0,0,0,0.0010845986984815,0.8993552617200306,-140,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04449,ROOT-7518,甘,土,土,坩,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04449,8,8,地,14,0.7109919786453247,坷,24,0.6560266017913818,9152,3,0,0,0,0.0714285714285714,0.9985793902305758,0,0,0,0.0416666666666666,0.997486613484865,-10,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04450,ROOT-7518,甘,扌,手,拑,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04450,8,8,柲,1921,0.606414258480072,挶,374,0.6006541848182678,9152,3,0,0,0,0.0005205622071837,0.7901868648235165,0,0,0,0.0026737967914438,0.9592394273849852,1547,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04451,ROOT-7518,拑,竹,竹,箝,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04451,8,8,笛,4453,0.5091920495033264,篴,695,0.5686148405075073,9152,3,0,0,0,0.0002245677071637,0.513495792809529,0,0,0,0.0014388489208633,0.9241612938476668,3758,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04452,ROOT-7518,甘,木,木,柑,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04452,8,8,樵,6779,0.5242741107940674,樵,6091,0.4983397424221039,9152,3,0,0,0,0.0001475143826523,0.259315921757185,0,0,0,0.0001641766540797,0.3344989618620916,688,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04453,ROOT-7518,甘,氵,水,泔,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04453,8,8,澆,777,0.5299164652824402,澆,1175,0.4546557366847992,9152,3,0,0,0,0.0012870012870012,0.915200524532838,0,0,0,0.0008510638297872,0.871708010053546,-398,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04455,ROOT-7518,甘,糸,糸,紺,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04455,8,8,曰,761,0.5316942930221558,絁,439,0.5508979558944702,9152,3,0,0,0,0.0013140604467805,0.9169489673259752,0,0,0,0.0022779043280182,0.9521363785378648,322,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04456,ROOT-7518,甘,虫,虫,蚶,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04456,8,8,豸,5364,0.5119048357009888,豸,1931,0.5481239557266235,9152,3,0,0,0,0.000186428038777,0.4139438312752704,0,0,0,0.0005178663904712,0.7890940880778057,3433,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04457,ROOT-7518,甘,酉,酉,酣,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04457,8,8,鬯,7150,0.483445405960083,鈃,4138,0.4931586384773254,9152,3,0,0,0,0.0001398601398601,0.2187739044913124,0,0,0,0.000241662638956,0.5479182602994208,3012,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04458,ROOT-7518,甘,釒,金,鉗,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04458,8,8,貝,2463,0.5443919897079468,貝,149,0.6153231859207153,9152,3,0,0,0,0.0004060089321965,0.7309583652059883,0,0,0,0.0067114093959731,0.9838269041634794,2314,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04460,ROOT-751A,甚,力,力,勘,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04460,10,10,鬥,2889,0.49636971950531,權,1400,0.541067361831665,9152,3,0,0,0,0.0003461405330564,0.6844060758387062,0,0,0,0.0007142857142857,0.8471205332750519,1489,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04461,ROOT-751A,甚,土,土,堪,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04461,10,10,地,2892,0.5587392449378967,地,3228,0.5133912563323975,9152,3,0,0,0,0.0003457814661134,0.684078242814993,0,0,0,0.0003097893432465,0.6473609441591083,-336,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04462,ROOT-751A,甚,戈,戈,戡,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04462,10,10,槊,2312,0.5489329695701599,戉,2805,0.5312142372131348,9152,3,0,0,0,0.000432525951557,0.7474592940662222,0,0,0,0.0003565062388591,0.6935854005026774,-493,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04463,ROOT-751A,甚,斗,斗,斟,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04463,10,10,女,89,0.6409808993339539,杓,28,0.6563648581504822,9152,3,0,0,0,0.0112359550561797,0.9903835646377444,0,0,0,0.0357142857142857,0.9970495027865808,61,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04464,ROOT-751A,甚,木,木,椹,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04464,10,10,樵,4934,0.5579010248184204,樵,5655,0.5049103498458862,9152,3,0,0,0,0.0002026753141467,0.4609332313408371,0,0,0,0.0001768346595932,0.3821440279750847,-721,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04465,ROOT-751A,甚,氵,水,湛,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04465,10,10,澆,7965,0.4232389628887176,糔,7138,0.3972274661064148,9152,3,0,0,0,0.0001255492780916,0.129712599715878,0,0,0,0.00014009526478,0.2200852365861654,827,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04466,ROOT-751A,甚,火,火,煁,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04466,10,10,炎,272,0.6646748781204224,炎,174,0.6599512696266174,9152,3,0,0,0,0.0036764705882352,0.970385750191236,0,0,0,0.0057471264367816,0.9810949622992022,98,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04467,ROOT-751A,甚,石,石,碪,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04467,10,10,赤,200,0.6035984754562378,耳,189,0.6314852833747864,9152,3,0,0,0,0.005,0.978253742760354,0,0,0,0.0052910052910052,0.979455797180636,11,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04468,ROOT-751A,甚,艹,艸,葚,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04468,10,10,襾,6841,0.4658452868461609,萹,7991,0.4859307110309601,9152,3,0,0,0,0.0001461774594357,0.2525407059337777,0,0,0,0.0001251407833813,0.1268713801770298,-1150,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04469,ROOT-751A,甚,言,言,諶,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04469,10,10,食,4001,0.5257654190063477,行,2006,0.5905274152755737,9152,3,0,0,0,0.000249937515621,0.5628893017156595,0,0,0,0.0004985044865403,0.7808982624849743,1995,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04472,ROOT-751A,甚,黑,黑,黮,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04472,10,10,舛,45,0.7370476126670837,黮,1,0.7640869617462158,9152,3,0,0,0,0.0222222222222222,0.9951917823188724,1,1,1,1.0,1.0,44,1,0,1,0,1,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04473,ROOT-751F,生,女,女,姓,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04473,6,6,危,1501,0.5296967625617981,危,1617,0.5265299081802368,9152,3,0,0,0,0.0006662225183211,0.8360834881433723,0,0,0,0.0006184291898577,0.8234072778931264,-116,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04474,ROOT-751F,生,忄,心,性,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04474,6,6,房,1486,0.5397040843963623,房,4482,0.4786970317363739,9152,3,0,0,0,0.0006729475100942,0.8377226532619386,0,0,0,0.000223114680946,0.5103267402469676,-2996,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04476,ROOT-661F,星,忄,心,惺,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04476,3,3,房,124,0.5967485904693604,房,62,0.5518704652786255,9152,3,0,0,0,0.0080645161290322,0.9865588460277566,0,0,0,0.0161290322580645,0.9933340618511638,62,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04477,ROOT-661F,星,犭,犬,猩,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04477,3,3,羊,8657,0.4343142509460449,獫,8390,0.391571581363678,9152,3,0,0,0,0.0001155134573177,0.0540924489126871,0,0,0,0.000119189511323,0.0832695880231668,267,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04478,ROOT-661F,星,肉,肉,腥,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04478,3,3,食,26,0.7654566764831543,食,3,0.6822804808616638,9152,3,0,0,0,0.0384615384615384,0.9972680581357228,0,1,1,0.3333333333333333,0.9997814446508578,23,0,0,1,0,1,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04479,ROOT-661F,星,酉,酉,醒,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04479,3,3,鬯,7200,0.4826662540435791,醲,7319,0.4514057338237762,9152,3,0,0,0,0.0001388888888888,0.2133100207627581,0,0,0,0.0001366306872523,0.200305977488799,-119,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04480,ROOT-751F,生,牜,牛,牲,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04480,6,6,角,268,0.5918138027191162,牷,652,0.5794378519058228,9152,3,0,0,0,0.003731343283582,0.9708228608895204,0,0,0,0.0015337423312883,0.9288602338542236,-384,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04481,ROOT-9752,青,亻,人,倩,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04481,15,15,他,1710,0.5818955898284912,雄,650,0.5730345249176025,9152,3,0,0,0,0.0005847953216374,0.8132444541580155,0,0,0,0.0015384615384615,0.9290787892033656,1060,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04483,ROOT-9752,青,女,女,婧,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04483,15,15,危,4701,0.4884791970252991,虛,1285,0.5403786897659302,9152,3,0,0,0,0.0002127206977238,0.4863949295158999,0,0,0,0.0007782101167315,0.8596874658507268,3416,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04485,ROOT-9752,青,忄,心,情,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04485,15,15,房,1027,0.5493958592414856,房,564,0.5442306995391846,9152,3,0,0,0,0.0009737098344693,0.8878811058900666,0,0,0,0.00177304964539,0.9384766692164792,463,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04486,ROOT-9752,青,日,日,晴,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04486,15,15,旦,1881,0.597465991973877,旦,1032,0.5854166746139526,9152,3,0,0,0,0.0005316321105794,0.79455797180636,0,0,0,0.000968992248062,0.8873347175172113,849,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04487,ROOT-9752,青,犭,犬,猜,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04487,15,15,羊,4997,0.5043963193893433,獫,3972,0.5417166948318481,9152,3,0,0,0,0.0002001200720432,0.4540487378428587,0,0,0,0.0002517623363544,0.5660583542782209,1025,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04488,ROOT-9752,青,目,目,睛,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04488,15,15,見,186,0.6345326900482178,見,68,0.6840630173683167,9152,3,0,0,0,0.0053763440860215,0.9797836302043492,0,0,0,0.0147058823529411,0.9926783958037372,118,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04489,ROOT-9752,青,米,米,精,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04489,15,15,糲,8318,0.4380793571472168,糲,8294,0.3877047002315521,9152,3,0,0,0,0.0001202212070209,0.091137580592285,0,0,0,0.0001205690860863,0.093760244781991,24,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04490,ROOT-9752,青,糸,糸,綪,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04490,15,15,曰,387,0.5526018142700195,絁,495,0.5808367729187012,9152,3,0,0,0,0.0025839793281653,0.9578188176155612,0,0,0,0.002020202020202,0.946016828761884,-108,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04491,ROOT-9752,青,艹,艸,菁,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04491,15,15,襾,945,0.5414801836013794,萹,894,0.5847805142402649,9152,3,0,0,0,0.001058201058201,0.8968418752048957,0,0,0,0.0011185682326621,0.902415036608021,51,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04492,ROOT-9752,青,虫,虫,蜻,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04492,15,15,豸,296,0.6111235618591309,蟲,245,0.6525029540061951,9152,3,0,0,0,0.0033783783783783,0.96776308600153,0,0,0,0.0040816326530612,0.9733362474046552,51,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04493,ROOT-9752,青,言,言,請,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04493,15,15,食,1092,0.5682865977287292,語,1169,0.6127176880836487,9152,3,0,0,0,0.0009157509157509,0.8807780570429461,0,0,0,0.0008554319931565,0.8723636761009725,-77,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04494,ROOT-9752,青,釒,金,錆,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04494,15,15,貝,3051,0.5376495718955994,銀,4017,0.5669776797294617,9152,3,0,0,0,0.0003277613897082,0.6667030925581904,0,0,0,0.0002489419965148,0.5611408589225222,-966,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04495,ROOT-9752,青,立,立,靖,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04495,15,15,留,4538,0.5419734120368958,峙,2772,0.5469897985458374,9152,3,0,0,0,0.000220361392684,0.5042071904709868,0,0,0,0.0003607503607503,0.6971915637635231,1766,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04496,ROOT-9752,青,見,見,靚,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04496,15,15,目,2146,0.5692059993743896,覽,694,0.6318781971931458,9152,3,0,0,0,0.0004659832246039,0.7655993880450224,0,0,0,0.0014409221902017,0.924270571522238,1452,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04497,ROOT-9752,青,爭,爭,靜,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04497,15,15,辯,2802,0.5442852973937988,辯,1009,0.5559689998626709,9152,3,0,0,0,0.0003568879371877,0.6939132335263906,0,0,0,0.0009910802775024,0.8898481040323462,1793,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04498,ROOT-9752,青,魚,魚,鯖,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04498,15,15,鹿,1030,0.5817947387695312,鹿,461,0.6432950496673584,9152,3,0,0,0,0.0009708737864077,0.8875532728663534,0,0,0,0.0021691973969631,0.9497322696973008,569,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04499,ROOT-751F,生,男,男,甥,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04499,6,6,王,5184,0.5252099633216858,王,4302,0.4721349775791168,9152,3,0,0,0,0.0001929012345679,0.4336138126980657,0,0,0,0.000232450023245,0.5299967216697629,882,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04500,ROOT-751F,生,目,目,眚,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04500,6,6,見,338,0.6034812331199646,見,233,0.62035071849823,9152,3,0,0,0,0.0029585798816568,0.9631734236695444,0,0,0,0.0042918454935622,0.9746475794995082,105,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04502,ROOT-751F,生,竹,竹,笙,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04502,6,6,笛,402,0.5925137996673584,笛,713,0.5820286870002747,9152,3,0,0,0,0.0024875621890547,0.9561796524969948,0,0,0,0.0014025245441795,0.9221942957053874,-311,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04503,ROOT-751F,生,肉,肉,胜,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04503,6,6,食,5487,0.5095751285552979,腶,6519,0.5031198859214783,9152,3,0,0,0,0.0001822489520685,0.400502677303027,0,0,0,0.0001533977603926,0.2877281171456671,-1032,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04508,ROOT-7528,用,庚,庚,庸,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04508,15,12,癸,2856,0.5291447043418884,癸,3313,0.5132116079330444,9152,3,0,0,0,0.0003501400560224,0.688012239099552,0,0,0,0.0003018412315122,0.638072341820566,-457,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04509,ROOT-7528,庸,亻,人,傭,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04509,14,12,他,650,0.6107057332992554,雄,642,0.598185658454895,9152,3,0,0,0,0.0015384615384615,0.9290787892033656,0,0,0,0.0015576323987538,0.9299530105999344,8,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04510,ROOT-7528,庸,土,土,墉,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04510,15,12,地,1010,0.5985511541366577,地,1396,0.5712540745735168,9152,3,0,0,0,0.0009900990099009,0.8897388263577751,0,0,0,0.0007163323782234,0.8475576439733362,-386,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04513,ROOT-7528,庸,忄,心,慵,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04513,15,12,房,1453,0.5402870178222656,房,678,0.5592858791351318,9152,3,0,0,0,0.0006882312456985,0.8413288165227844,0,0,0,0.0014749262536873,0.9260190143153754,775,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04515,ROOT-7528,庸,釒,金,鏞,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04515,15,12,貝,3999,0.5275096297264099,貝,4231,0.5615725517272949,9152,3,0,0,0,0.0002500625156289,0.5631078570648016,0,0,0,0.0002363507445048,0.5377554365643099,-232,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04517,ROOT-7528,甬,亻,人,俑,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04517,14,12,他,7504,0.4711613953113556,雄,7720,0.4398290514945984,9152,3,0,0,0,0.0001332622601279,0.1800896076931483,0,0,0,0.0001295336787564,0.1564856299857938,-216,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04518,ROOT-7528,甬,力,力,勇,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04518,15,12,鬥,539,0.5473582148551941,鬥,416,0.5762624144554138,9152,3,0,0,0,0.0018552875695732,0.9412086110807562,0,0,0,0.0024038461538461,0.9546497650529996,123,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04519,ROOT-7528,勇,氵,水,湧,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04519,14,12,澆,5881,0.4534312188625335,澆,4323,0.4359131753444671,9152,3,0,0,0,0.000170039108995,0.3574472735220194,0,0,0,0.0002313208420078,0.52770189050377,1558,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04520,ROOT-7528,勇,𧾷,足,踴,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04520,14,12,走,897,0.586285412311554,走,329,0.6367238759994507,9152,3,0,0,0,0.0011148272017837,0.9020872035843076,0,0,0,0.0030395136778115,0.964156922740684,568,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04521,ROOT-7528,甬,𧾷,足,踊,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04521,14,12,走,896,0.5862855911254883,走,330,0.6367237567901611,9152,3,0,0,0,0.0011160714285714,0.9021964812588787,0,0,0,0.003030303030303,0.964047645066113,566,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04522,ROOT-7528,甬,心,心,恿,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04522,15,12,房,1880,0.5325697660446167,房,1226,0.5436827540397644,9152,3,0,0,0,0.000531914893617,0.794667249480931,0,0,0,0.0008156606851549,0.8661348486504208,654,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04523,ROOT-7528,甬,木,木,桶,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04523,15,12,樵,740,0.6468117833137512,樵,1194,0.6064743399620056,9152,3,0,0,0,0.0013513513513513,0.919243798491968,0,0,0,0.0008375209380234,0.8696317342366955,-454,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04524,ROOT-7528,甬,氵,水,涌,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04524,14,12,澆,953,0.523999810218811,澆,488,0.5131121873855591,9152,3,0,0,0,0.0010493179433368,0.895967653808327,0,0,0,0.0020491803278688,0.9467817724838816,465,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04526,ROOT-7528,甬,竹,竹,筩,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04526,15,12,笛,144,0.6632750630378723,笛,41,0.6881798505783081,9152,3,0,0,0,0.0069444444444444,0.9843732925363348,0,0,0,0.024390243902439,0.9956288930171566,103,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04527,ROOT-7528,甬,虫,虫,蛹,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04527,15,12,豸,356,0.6013569235801697,豸,498,0.6215652227401733,9152,3,0,0,0,0.0028089887640449,0.9612064255272648,0,0,0,0.002008032128514,0.9456889957381708,-142,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04528,ROOT-7528,甬,言,言,誦,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04528,15,12,食,145,0.6376487612724304,行,64,0.6856939196586609,9152,3,0,0,0,0.0068965517241379,0.9842640148617636,0,0,0,0.015625,0.9931155065020216,81,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04531,ROOT-752B,匍,艹,艸,葡,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04531,24,20,襾,1049,0.5385251045227051,萹,340,0.6181814670562744,9152,3,0,0,0,0.0009532888465204,0.8854769970495028,0,0,0,0.0029411764705882,0.962954868320402,709,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04532,ROOT-752B,甫,口,口,哺,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04532,27,20,闥,252,0.6564404368400574,闥,173,0.6324529051780701,9152,3,0,0,0,0.0039682539682539,0.9725713036826577,0,0,0,0.0057803468208092,0.9812042399737734,79,0,0,0,0,0,0
gte_multilingual_base_768d,en_gloss_unihan,EDGE-04533,ROOT-752B,甫,囗,囗,圃,gte_multilingual_base_768d__en_gloss_unihan__EDGE-04533,27,20,昂,6701,0.5027005672454834,峙,6908,0.4559560418128967,9152,3,0,0,0,0.0001492314579913,0.2678395803737297,0,0,0,0.0001447596988998,0.245219101737515,-207,0,0,0,0,0,0
